Upstream G:A:V,Downstream G:A:V
org.apache.pdfbox:pdfbox:2.0.12,com.github.kahlkn:artoria-extend:0.8.0.20190407_beta
org.apache.pdfbox:pdfbox:2.0.12,com.helger:ph-pdf-layout4:5.0.8
org.apache.pdfbox:pdfbox:2.0.12,com.liumapp.workable.converter:workable-converter:v1.4.0
org.apache.pdfbox:pdfbox:2.0.12,com.openhtmltopdf:openhtmltopdf-pdfbox:0.0.1-RC16
org.apache.pdfbox:pdfbox:2.0.12,com.planbase.pdf:PdfLayoutMgr2:2.2.2
org.apache.pdfbox:pdfbox:2.0.12,com.synopsys.integration:integration-reporting:1.0.4
org.apache.pdfbox:pdfbox:2.0.12,com.uchicom:repty:0.0.25
org.apache.pdfbox:pdfbox:2.0.12,de.mhus.osgi:mhu-transform-pdf:1.6.1
org.apache.pdfbox:pdfbox:2.0.12,de.redsix:pdfcompare:1.1.35
org.apache.pdfbox:pdfbox:2.0.12,de.rototor.pdfbox:graphics2d:0.19
org.apache.pdfbox:pdfbox:2.0.12,io.afu:utils:0.0.54-RELEASE
org.apache.pdfbox:pdfbox:2.0.12,io.earcam.utilitarian:io.earcam.utilitarian.site.search.offline:1.2.0
org.apache.pdfbox:pdfbox:2.0.12,io.github.automationsde:sapphire:0.0.1
org.apache.pdfbox:pdfbox:2.0.12,io.lsn:spring-printout:2.1.0
org.apache.pdfbox:pdfbox:2.0.12,io.lsn.spring:printout:2.2.0
org.apache.pdfbox:pdfbox:2.0.12,io.mfj:textricator:9.2.56
org.apache.pdfbox:pdfbox:2.0.12,net.codecrete.qrbill:qrbill-generator:2.0.0.RC1
org.apache.pdfbox:pdfbox:2.0.12,nl.hsac:hsac-fitnesse-pdf:0.0.4
org.apache.pdfbox:pdfbox:2.0.12,no.digipost:printability-validator:3.1
org.apache.pdfbox:pdfbox:2.0.12,org.apache.syncope.client:syncope-client-console:2.0.11
org.apache.pdfbox:pdfbox:2.0.12,org.bitbucket.pauloloboneto:lobo.qaa:0.0.1
org.apache.pdfbox:pdfbox:2.0.12,org.boofcv:applications:0.33.1
org.apache.pdfbox:pdfbox:2.0.12,org.digidoc4j.dss:dss-pades:5.2.d4j.4
org.apache.pdfbox:pdfbox:2.0.12,org.imixs.workflow:imixs-adapters-documents:1.6.2
org.apache.pdfbox:pdfbox:2.0.12,org.isisaddons.module.pdfbox:isis-module-pdfbox-dom:1.17.0
org.apache.pdfbox:pdfbox:2.0.12,org.mycore:mycore-iview2:2018.06.0.3
org.apache.pdfbox:pdfbox:2.0.12,org.mycore:mycore-media:2018.06.0.3
org.apache.pdfbox:pdfbox:2.0.12,org.openingo.kits:jdkits:3.7.0
org.apache.pdfbox:pdfbox:2.0.12,org.opensextant:opensextant-xponents-xtext:3.0.6
org.apache.pdfbox:pdfbox:2.0.12,se.mithlond.services.content.api:mithlond-services-content-api:1.1.0
org.apache.geode:geode-core:1.2.1,org.springframework.geode:apache-geode-extensions:1.0.0.RELEASE
org.apache.struts:struts2-core:2.1.8.1,com.googlecode.rapid-framework:rapid-core:4.0.3
org.apache.struts:struts2-core:2.1.8.1,com.toolazydogs.shiro:shiro-struts2:1.0
org.apache.struts:struts2-core:2.1.8.1,com.tr8nhub:struts2-clientsdk:0.1.0
org.apache.struts:struts2-core:2.1.8.1,com.translationexchange:tml-struts2:0.2.1
org.apache.struts:struts2-core:2.1.8.1,com.yasudanetwork.struts2:flush-scope-plugin:0.1.4
org.apache.struts:struts2-core:2.1.8.1,org.nutz:nutz-integration-struts2:1.r.57
io.netty:netty-codec-http:4.1.63.Final,com.azure:azure-core-http-netty:1.9.2
io.netty:netty-codec-http:4.1.63.Final,com.azure.spring:azure-spring-boot-starter-servicebus-jms:3.5.0
io.netty:netty-codec-http:4.1.63.Final,com.corundumstudio.socketio:netty-socketio:1.7.19
io.netty:netty-codec-http:4.1.63.Final,com.google.firebase:firebase-admin:7.3.0
io.netty:netty-codec-http:4.1.63.Final,com.hivemq:hivemq-community-edition-embedded:2021.2
io.netty:netty-codec-http:4.1.63.Final,com.netflix.zuul:zuul-core:2.3.0
io.netty:netty-codec-http:4.1.63.Final,com.oracle.nosql.sdk:nosqldriver:5.2.27
io.netty:netty-codec-http:4.1.63.Final,com.simplyti.cloud:simple-server-clients-http:0.0.4-rc23
io.netty:netty-codec-http:4.1.63.Final,in.jlibs:jlibs-wamp4j-netty:3.0.0
io.netty:netty-codec-http:4.1.63.Final,io.crossbar.autobahn:autobahn-java:21.7.1
io.netty:netty-codec-http:4.1.63.Final,io.helidon.webclient:helidon-webclient:2.3.4
io.netty:netty-codec-http:4.1.63.Final,io.jooby:jooby-netty:2.10.0
io.netty:netty-codec-http:4.1.63.Final,io.netty:netty-all:4.1.63.Final
io.netty:netty-codec-http:4.1.63.Final,io.netty:netty-codec-http2:4.1.63.Final
io.netty:netty-codec-http:4.1.63.Final,io.netty:netty-testsuite:4.1.63.Final
io.netty:netty-codec-http:4.1.63.Final,io.netty:netty-testsuite-autobahn:4.1.63.Final
io.netty:netty-codec-http:4.1.63.Final,io.netty:netty-testsuite-native-image:4.1.63.Final
io.netty:netty-codec-http:4.1.63.Final,io.projectreactor.netty:reactor-netty:0.9.20.RELEASE
io.netty:netty-codec-http:4.1.63.Final,io.projectreactor.netty:reactor-netty-http:1.0.6
io.netty:netty-codec-http:4.1.63.Final,io.ratpack:ratpack-core:1.9.0-rc-2
io.netty:netty-codec-http:4.1.63.Final,io.servicetalk:servicetalk-benchmarks:0.39.1
io.netty:netty-codec-http:4.1.63.Final,io.servicetalk:servicetalk-http-netty:0.39.2
io.netty:netty-codec-http:4.1.63.Final,io.streamnative:pulsar-client-2x-shaded:2.8.0-rc-202105132206
io.netty:netty-codec-http:4.1.63.Final,io.streamnative:pulsar-io-netty:2.8.0-rc-202105132206
io.netty:netty-codec-http:4.1.63.Final,net.pincette:pincette-netty-http:1.1.4
io.netty:netty-codec-http:4.1.63.Final,org.analogweb:analogweb-netty:0.11.5
io.netty:netty-codec-http:4.1.63.Final,org.bdware.doip:doip-sdk:1.1.0
io.netty:netty-codec-http:4.1.63.Final,org.bitbucket.abuwandi:snoopy:0.9.16
io.netty:netty-codec-http:4.1.63.Final,org.fcrepo:fcrepo-persistence-ocfl:6.0.0-RC-2
io.netty:netty-codec-http:4.1.63.Final,org.http4s:http4s-async-http-client_2.12:0.21.23
io.netty:netty-codec-http:4.1.63.Final,org.http4s:http4s-async-http-client_2.13:0.22.0-M7
io.netty:netty-codec-http:4.1.63.Final,org.http4s:http4s-async-http-client_3.0.0-RC2:1.0.0-M21
io.netty:netty-codec-http:4.1.63.Final,org.http4s:http4s-netty-core_2.12:0.3.0
io.netty:netty-codec-http:4.1.63.Final,org.http4s:http4s-netty-core_2.13:0.3.0
io.netty:netty-codec-http:4.1.63.Final,org.infinispan:infinispan-server-rest:12.1.6.Final
io.netty:netty-codec-http:4.1.63.Final,org.infinispan:infinispan-server-router:13.0.0.Dev04
io.netty:netty-codec-http:4.1.63.Final,org.wso2.transport.http:org.wso2.transport.http.netty:6.3.28
io.netty:netty-codec-http:4.1.63.Final,org.zalando:logbook-netty:2.7.0
io.netty:netty-codec-http:4.1.63.Final,tech.gklijs.bkes:java-client:0.0.7
io.netty:netty-codec-http:4.1.63.Final,ws.unfiltered:unfiltered-netty_2.11:0.10.2
io.netty:netty-codec-http:4.1.63.Final,ws.unfiltered:unfiltered-netty_2.12:0.12.0-M2
io.netty:netty-codec-http:4.1.63.Final,ws.unfiltered:unfiltered-netty_2.13:0.10.2
io.netty:netty-codec-http:4.1.63.Final,ws.unfiltered:unfiltered-netty_3:0.11.0-M3
org.apache.cassandra:cassandra-all:3.11.3,ai.grakn:grakn-factory:1.4.2
org.apache.cassandra:cassandra-all:3.11.3,com.ericsson.bss.cassandra.ecaudit:ecaudit_c3.11:0.22.0
org.apache.cassandra:cassandra-all:3.11.3,com.genesys:es-index:9.1.002.00
org.apache.cassandra:cassandra-all:3.11.3,com.github.mideo:cassandra-connector4s_2.12:0.0.2
org.apache.cassandra:cassandra-all:3.11.3,com.github.nosan:cassandra-data-test-spring-boot-autoconfigure:0.0.2
org.apache.cassandra:cassandra-all:3.11.3,com.spotify:scio-cassandra3_2.11:0.7.0-beta3
org.apache.cassandra:cassandra-all:3.11.3,com.spotify:scio-cassandra3_2.12:0.7.0
org.apache.cassandra:cassandra-all:3.11.3,com.zhaoyanblog:cassandra-secure-plugin:1.0.0
org.apache.cassandra:cassandra-all:3.11.3,info.archinnov:achilles-embedded:6.0.3
org.apache.cassandra:cassandra-all:3.11.3,org.locationtech.geowave:geowave-cli-cassandra-embed:1.1.0
org.apache.zookeeper:zookeeper:3.4.6,ch.cern.hadoop:hadoop-auth:2.7.4.0
org.apache.zookeeper:zookeeper:3.4.6,ch.cern.hadoop:hadoop-common:2.7.5.0
org.apache.zookeeper:zookeeper:3.4.6,ch.cern.hadoop:hadoop-hdfs-bkjournal:2.7.5.1
org.apache.zookeeper:zookeeper:3.4.6,ch.cern.hadoop:hadoop-yarn-server-common:2.7.4.0
org.apache.zookeeper:zookeeper:3.4.6,ch.cern.hadoop:hadoop-yarn-server-resourcemanager:2.7.5.0
org.apache.zookeeper:zookeeper:3.4.6,cn.bestwu:tbschedule:3.2.18
org.apache.zookeeper:zookeeper:3.4.6,cn.intelvision:zeno-rpc:1.0.1
org.apache.zookeeper:zookeeper:3.4.6,cn.yukonga:yrpc-spring-boot-starter:1.0.RELEASE
org.apache.zookeeper:zookeeper:3.4.6,cn.zhucongqi:jdapp-launcher:0.0.5
org.apache.zookeeper:zookeeper:3.4.6,cn.zhucongqi:jf-standalone-launcher:0.0.1
org.apache.zookeeper:zookeeper:3.4.6,co.cask.cdap:cdap-kafka-flow-core:0.2.0
org.apache.zookeeper:zookeeper:3.4.6,co.paralleluniverse:galaxy:1.4
org.apache.zookeeper:zookeeper:3.4.6,com.101tec:zkclient:0.6
org.apache.zookeeper:zookeeper:3.4.6,com.addthis:bark:2.1.5
org.apache.zookeeper:zookeeper:3.4.6,com.alibaba.hbase:alihbase-client:1.2.9
org.apache.zookeeper:zookeeper:3.4.6,com.aliyun.hbase:alihbase-client:1.8.4
org.apache.zookeeper:zookeeper:3.4.6,com.aliyun.hbase:alihbase-examples:1.8.2.1
org.apache.zookeeper:zookeeper:3.4.6,com.aliyun.hbase:alihbase-server:1.8.5
org.apache.zookeeper:zookeeper:3.4.6,com.att.nsa:msgrtr:0.0.5
org.apache.zookeeper:zookeeper:3.4.6,com.bwsw:t-streams_2.11:1.0.3.2
org.apache.zookeeper:zookeeper:3.4.6,com.dataheaps:beanszoo-core:0.2.27
org.apache.zookeeper:zookeeper:3.4.6,com.datasift.dropwizard:dropwizard-extra-zookeeper:0.7.1-1
org.apache.zookeeper:zookeeper:3.4.6,com.facebook.presto:presto-accumulo:0.158
org.apache.zookeeper:zookeeper:3.4.6,com.feingto:feingto-rpc:2.1.8.RELEASE
org.apache.zookeeper:zookeeper:3.4.6,com.foreveross:spring-boot-starter-dubbox:2.3.8
org.apache.zookeeper:zookeeper:3.4.6,com.github.agolubev:play-in-zoo_2.10:0.1
org.apache.zookeeper:zookeeper:3.4.6,com.github.agolubev:play-in-zoo_2.11:0.3
org.apache.zookeeper:zookeeper:3.4.6,com.github.codegerm:org.cg.spark-databroker:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.github.colin-lee:config-core:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.github.colin-lee:spring-support:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.github.hackerwin7:jlib-utils:0.1.0
org.apache.zookeeper:zookeeper:3.4.6,com.github.hyukjinkwon:hive-exec:1.2.1.spark2
org.apache.zookeeper:zookeeper:3.4.6,com.github.hyukjinkwon:hive-jdbc:1.2.1.spark2
org.apache.zookeeper:zookeeper:3.4.6,com.github.hyukjinkwon.hcatalog:hive-webhcat:1.2.1.spark2
org.apache.zookeeper:zookeeper:3.4.6,com.github.hyukjinkwon.shims:hive-shims-common:1.2.1.spark2
org.apache.zookeeper:zookeeper:3.4.6,com.github.jiayuhan-it:hadoop-auth:2.7.3JYHTEST
org.apache.zookeeper:zookeeper:3.4.6,com.github.jiayuhan-it:hadoop-common:2.7.3JYHTEST
org.apache.zookeeper:zookeeper:3.4.6,com.github.jiayuhan-it:hadoop-yarn-server-common:2.7.3JYHTEST
org.apache.zookeeper:zookeeper:3.4.6,com.github.jiayuhan-it:hadoop-yarn-server-resourcemanager:2.7.3JYHTEST
org.apache.zookeeper:zookeeper:3.4.6,com.github.panhongan:java-utils:0.1.8
org.apache.zookeeper:zookeeper:3.4.6,com.github.panhongan:lalaluplus-commons:0.1.9
org.apache.zookeeper:zookeeper:3.4.6,com.github.scala212-forks:kafka_2.12:0.8.2.2
org.apache.zookeeper:zookeeper:3.4.6,com.github.vivekkothari:dropwizard-extra-zookeeper:0.9.2-1
org.apache.zookeeper:zookeeper:3.4.6,com.github.yinfujing:spring-boot-starter-dubbo:0.0.1
org.apache.zookeeper:zookeeper:3.4.6,com.github.zdylalala:zdy-rpc:1.0-RELEASE
org.apache.zookeeper:zookeeper:3.4.6,com.github.zijan:tatala:0.3.0
org.apache.zookeeper:zookeeper:3.4.6,com.groupon.dse:baryon:1.0
org.apache.zookeeper:zookeeper:3.4.6,com.groupon.dse:schema-inferer:1.0
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:BaragonData:0.1.7
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:BaragonService:0.2.1
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:BaragonWatcher:0.6.1
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:BlazarService:0.3
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:Ringleader:0.1.5
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:SingularityClient:0.4.6
org.apache.zookeeper:zookeeper:3.4.6,com.hubspot:SingularityService:0.14.1
org.apache.zookeeper:zookeeper:3.4.6,com.hurence.logisland:logisland-agent:0.10.2
org.apache.zookeeper:zookeeper:3.4.6,com.hurence.logisland:logisland-elasticsearch-plugin:0.14.0
org.apache.zookeeper:zookeeper:3.4.6,com.hurence.logisland:logisland-elasticsearch_2_3_3-client-service:0.10.1
org.apache.zookeeper:zookeeper:3.4.6,com.hurence.logisland:logisland-elasticsearch_2_4_0-client-service:0.10.1
org.apache.zookeeper:zookeeper:3.4.6,com.hurence.logisland:logisland-elasticsearch_5_4_0-client-service:0.14.0
org.apache.zookeeper:zookeeper:3.4.6,com.hynnet:solr-solrj:5.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.hynnet:solr-solrj-jdk15:5.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.imadcn.framework:idworker:0.0.1
org.apache.zookeeper:zookeeper:3.4.6,com.indoqa:indoqa-zookeeper:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.intropro.prairie:zookeeper-unit:1.1.0
org.apache.zookeeper:zookeeper:3.4.6,com.jeesuite:jeesuite-scheduler:1.0.3
org.apache.zookeeper:zookeeper:3.4.6,com.liferay:com.liferay.portal.search.solr:2.0.2
org.apache.zookeeper:zookeeper:3.4.6,com.linkedin.pegasus:d2-int-test:24.0.2
org.apache.zookeeper:zookeeper:3.4.6,com.loopfor.zookeeper:zookeeper-client_2.10:1.2.1
org.apache.zookeeper:zookeeper:3.4.6,com.loopfor.zookeeper:zookeeper-client_2.11:1.3
org.apache.zookeeper:zookeeper:3.4.6,com.neovisionaries:nv-zookeeper:1.1
org.apache.zookeeper:zookeeper:3.4.6,com.netflix.exhibitor:exhibitor-core:1.5.6-rc.1
org.apache.zookeeper:zookeeper:3.4.6,com.nexusy:xrpc:1.1.4
org.apache.zookeeper:zookeeper:3.4.6,com.salesforce.argus:argus-core:2.3.0
org.apache.zookeeper:zookeeper:3.4.6,com.sharksharding:shark:2.0.0.RELEASE
org.apache.zookeeper:zookeeper:3.4.6,com.srotya:linea:0.0.15
org.apache.zookeeper:zookeeper:3.4.6,com.srotya.tau:flume-flow-log-parser:0.0.5
org.apache.zookeeper:zookeeper:3.4.6,com.tencent.bk.base.datahub:hadoop-common:2.7.3-bkbase.1
org.apache.zookeeper:zookeeper:3.4.6,com.twitter:util-zk-common_2.10:6.26.0
org.apache.zookeeper:zookeeper:3.4.6,com.twitter:util-zk-common_2.11:6.24.0
org.apache.zookeeper:zookeeper:3.4.6,com.twitter:util-zk-test_2.10:6.24.0
org.apache.zookeeper:zookeeper:3.4.6,com.twitter:util-zk_2.10:6.25.0
org.apache.zookeeper:zookeeper:3.4.6,com.twitter:util-zk_2.11:6.24.0
org.apache.zookeeper:zookeeper:3.4.6,com.v5analytics.simpleorm:simple-orm-accumulo:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.weghst.setaria:setaria-client:1.2.0
org.apache.zookeeper:zookeeper:3.4.6,com.wichell:framework-rpc:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,com.xuxueli:xxl-conf-core:1.3.0
org.apache.zookeeper:zookeeper:3.4.6,com.xuxueli:xxl-mq-client:1.1.1
org.apache.zookeeper:zookeeper:3.4.6,com.yahoo.omid:hbase-client:0.8.0-alpha
org.apache.zookeeper:zookeeper:3.4.6,info.batey.kafka:kafka-unit:0.1.3
org.apache.zookeeper:zookeeper:3.4.6,io.appform.hbase.ds:hbase-ds:0.0.3
org.apache.zookeeper:zookeeper:3.4.6,io.arenadata.hive:hive-jdbc:2.3.8-arenadata-pxf-3
org.apache.zookeeper:zookeeper:3.4.6,io.bddhub:detective.core:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,io.bootique.kafka:bootique-kafka-client-0.8:1.0.RC1
org.apache.zookeeper:zookeeper:3.4.6,io.bootique.kafka.client:bootique-kafka-client-0.8:0.3
org.apache.zookeeper:zookeeper:3.4.6,io.fabric8:elasticsearch-zookeeper:1.3.2_1
org.apache.zookeeper:zookeeper:3.4.6,io.fabric8:fabric-zookeeper-jgroups:1.2.0.Beta2
org.apache.zookeeper:zookeeper:3.4.6,io.fluo:fluo-accumulo:1.0.0-beta-2
org.apache.zookeeper:zookeeper:3.4.6,io.fluo:fluo-core:1.0.0-beta-2
org.apache.zookeeper:zookeeper:3.4.6,io.github.antonkharenko:configurator:0.0.1
org.apache.zookeeper:zookeeper:3.4.6,io.prediction:data_2.10:0.9.2
org.apache.zookeeper:zookeeper:3.4.6,io.symcpe.hendrix:flume-flow-log-parser:0.0.25
org.apache.zookeeper:zookeeper:3.4.6,me.jeffshaw.kafka:kafka_2.10:0.8.2.1
org.apache.zookeeper:zookeeper:3.4.6,me.jeffshaw.kafka:kafka_2.11:0.8.2.1
org.apache.zookeeper:zookeeper:3.4.6,me.lessis:zoey-core_2.10:0.1.2
org.apache.zookeeper:zookeeper:3.4.6,me.lessis:zoey-core_2.11:0.1.1
org.apache.zookeeper:zookeeper:3.4.6,me.lessis:zoey-testing_2.10:0.1.1
org.apache.zookeeper:zookeeper:3.4.6,me.lessis:zoey-testing_2.11:0.1.1
org.apache.zookeeper:zookeeper:3.4.6,net.dempsy:dempsy-cluster.zookeeper:2.1.1
org.apache.zookeeper:zookeeper:3.4.6,net.manub:scalatest-embedded-kafka_2.11:0.4.3
org.apache.zookeeper:zookeeper:3.4.6,net.opentsdb:opentsdb:2.4.0
org.apache.zookeeper:zookeeper:3.4.6,net.osgiliath.features:net.osgiliath.feature.activemq:0.3.7
org.apache.zookeeper:zookeeper:3.4.6,net.revelc.code:zookeeper-maven-plugin:1.0.1
org.apache.zookeeper:zookeeper:3.4.6,org.apache.accumulo:accumulo-core:1.9.3
org.apache.zookeeper:zookeeper:3.4.6,org.apache.accumulo:accumulo-fate:1.9.1
org.apache.zookeeper:zookeeper:3.4.6,org.apache.accumulo:accumulo-gc:1.7.2
org.apache.zookeeper:zookeeper:3.4.6,org.apache.accumulo:accumulo-master:1.7.2
org.apache.zookeeper:zookeeper:3.4.6,org.apache.curator:curator-client:2.5.0
org.apache.zookeeper:zookeeper:3.4.6,org.apache.curator:curator-examples:2.7.0
org.apache.zookeeper:zookeeper:3.4.6,org.apache.edgent.java7:edgent-connectors-kafka:1.2.0
org.apache.zookeeper:zookeeper:3.4.6,org.apache.hadoop.contrib:hadoop-hdfs-bkjournal:2.7.1
org.apache.zookeeper:zookeeper:3.4.6,org.apache.livy:livy-integration-test:0.7.0-incubating
org.apache.zookeeper:zookeeper:3.4.6,org.apache.rya:rya.merger:4.0.0-incubating
org.apache.zookeeper:zookeeper:3.4.6,org.apache.rya:rya.periodic.notification.twill:4.0.1
org.apache.zookeeper:zookeeper:3.4.6,org.apache.samoa:samoa-apex:0.5.0-incubating
org.apache.zookeeper:zookeeper:3.4.6,org.apache.samoa:samoa-storm:0.3.0-incubating
org.apache.zookeeper:zookeeper:3.4.6,org.apache.solr:solr-analysis-extras:6.0.1
org.apache.zookeeper:zookeeper:3.4.6,org.apache.solr:solr-analytics:5.5.0
org.apache.zookeeper:zookeeper:3.4.6,org.blazingcache:blazingcache-core:1.4.0
org.apache.zookeeper:zookeeper:3.4.6,org.datavec:datavec-hadoop:1.0.0-beta5
org.apache.zookeeper:zookeeper:3.4.6,org.deeplearning4j:deeplearning4j-modelexport-solr:1.0.0-beta5
org.apache.zookeeper:zookeeper:3.4.6,org.deeplearning4j:dl4j-streaming_2.10:0.6.0
org.apache.zookeeper:zookeeper:3.4.6,org.deeplearning4j:dl4j-streaming_2.11:0.9.1_spark_1
org.apache.zookeeper:zookeeper:3.4.6,org.dromara:raincat-core:2.0.0-RELEASE
org.apache.zookeeper:zookeeper:3.4.6,org.jupiter-rpc:jupiter-all:1.2.14
org.apache.zookeeper:zookeeper:3.4.6,org.jupiter-rpc:jupiter-registry-zookeeper:1.2.14
org.apache.zookeeper:zookeeper:3.4.6,org.lable.oss.dynamicconfig:zookeeper-connection:2.6-beta10
org.apache.zookeeper:zookeeper:3.4.6,org.lable.oss.dynamicconfig.provider:dynamic-config-provider-zookeeper:2.0
org.apache.zookeeper:zookeeper:3.4.6,org.lable.oss.dynamicconfig.provider:zookeeper:1.5.1
org.apache.zookeeper:zookeeper:3.4.6,org.lable.oss.uniqueid:uniqueid-zookeeper:2.3
org.apache.zookeeper:zookeeper:3.4.6,org.majordodo:majordodo-client:0.5.0
org.apache.zookeeper:zookeeper:3.4.6,org.majordodo:majordodo-core:0.6.0
org.apache.zookeeper:zookeeper:3.4.6,org.mandas.kafka:kafka-cluster-unit:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,org.neolumin.simpleorm:simple-orm-accumulo:0.1.0
org.apache.zookeeper:zookeeper:3.4.6,org.spark-project.hive.hcatalog:hive-webhcat:1.2.1.spark
org.apache.zookeeper:zookeeper:3.4.6,org.springframework.xd:spring-xd-dirt:1.0.4.RELEASE
org.apache.zookeeper:zookeeper:3.4.6,org.squbs:squbs-zkcluster_2.11:0.7.0
org.apache.zookeeper:zookeeper:3.4.6,org.tinygroup:org.tinygroup.remoteconfig.zk:2.2.1
org.apache.zookeeper:zookeeper:3.4.6,top.dogtcc.message:zookeeper:1.0-RELEASE
org.apache.zookeeper:zookeeper:3.4.6,top.naivete.framework:framework-common:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,uk.co.gresearch.siembol:config-editor-sync:1.3.0
org.apache.zookeeper:zookeeper:3.4.6,uk.co.gresearch.siembol:responding-stream:1.3.0
org.apache.zookeeper:zookeeper:3.4.6,uk.co.gresearch.siembol:storm-topology-manager:2.0.0
org.apache.zookeeper:zookeeper:3.4.6,uk.co.trenddevs:jgroups-zookeeper-ping:1.0.0
org.apache.zookeeper:zookeeper:3.4.6,xin.bluesky:leiothrix-server:0.1
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,ca.uhn.hapi.fhir:hapi-fhir-jpaserver-base:1.6
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,cn.xphsc:spring-data-jpamapper:1.0.0
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,com.airlenet:play-repo-jpa:1.0.0.RELEASE
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,com.github.almex:raildelays-repository:2.0.0-beta.2
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,com.github.tiagompalte:tcc-porta-servico:1.0.1
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,com.mmnaseri.utils:spring-data-mock:1.1.4
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,com.thinkbiganalytics.kylo:kylo-commons-test-persistence:0.9.1
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,cz.encircled:joiner-spring:0.2.14
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,io.interface21:ameba-lib:1.8
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,org.testifyproject.examples:example-junit-spring-integrationtest:0.9.3
org.springframework.data:spring-data-jpa:1.10.2.RELEASE,pl.chilldev.commons:commons-service:0.1.2
org.bouncycastle:bcprov-jdk15on:1.54,br.com.joaovarandas:bc-utils:0.0.5
org.bouncycastle:bcprov-jdk15on:1.54,cn.home1:oss-keygen:1.0.6.OSS
org.bouncycastle:bcprov-jdk15on:1.54,cn.home1:oss-lib-common:1.0.7.OSS
org.bouncycastle:bcprov-jdk15on:1.54,cn.home1:oss-lib-common-spring-boot-1.4.1.RELEASE:1.0.8.OSS
org.bouncycastle:bcprov-jdk15on:1.54,cn.home1:oss-lib-common-spring-boot-1.4.2.RELEASE:1.0.7.OSS
org.bouncycastle:bcprov-jdk15on:1.54,com.akeyless-security:akeyless-java-sdk:0.0.2
org.bouncycastle:bcprov-jdk15on:1.54,com.alibaba.middleware:termd-core:1.1.5
