CVE,UPSTREAM G:A:V,DOWNSTREAM G:A:V,DOWNSTREAM REPO,COMMIT
CVE-2017-12626,org.apache.poi:poi,com.creditdatamw.labs:zerocell-core,creditdatamw/zerocell,https://github.com/creditdatamw/zerocell/commit/d57c3ea7d7de617f0feee0ae2d56f66446826d6b
CVE-2017-12626,org.apache.poi:poi,cn.afterturn:easypoi-base,jueyue/easypoi,https://github.com/jueyue/easypoi/commit/6421eb5d54c9bd2500e8fd9c3b693eaf17b38a54
CVE-2017-12626,org.apache.poi:poi,org.spdx:spdx-tools,spdx/tools,https://github.com/spdx/tools/commit/c2380e867e8d39a5d1e7019940858bf2c1c91dbb
CVE-2017-12626,org.apache.poi:poi,com.github.hazendaz:displaytag,hazendaz/displaytag,https://github.com/hazendaz/displaytag/commit/0a01fbc7725ff8d065c3a2d3e059975eff970277
CVE-2017-12626,org.apache.poi:poi,de.alpharogroup:file-worker,lightblueseas/file-worker,https://github.com/lightblueseas/file-worker/commit/2e0b2b009efef2b7ba4106faca77c0f4c9819d3b
CVE-2017-12626,org.apache.poi:poi,com.hoioy:diamond-common,hoioy/diamond,https://github.com/hoioy/diamond/commit/321aea3467d8f2d31442a461d78b1885eb05cee8
CVE-2017-12626,org.apache.poi:poi,net.sf.mpxj:mpxj,joniles/mpxj,https://github.com/joniles/mpxj/commit/498248ab72609ffcc29d77cb4f2f04a1023b3d0a
CVE-2017-12626,org.apache.poi:poi,com.github.mygreen:xlsmapper,mygreen/xlsmapper,https://github.com/mygreen/xlsmapper/commit/91bdaa6cdcd8bf57e6faa4bb8e617576ea4d74ca
CVE-2017-12626,org.apache.poi:poi,ch.astorm:jotlmsg,ctabin/jotlmsg,https://github.com/ctabin/jotlmsg/commit/7bd57545e49f2f03dc7241785819786c180159e7
CVE-2017-12626,org.apache.poi:poi,org.nutz:nutz-integration-json4excel,nutzam/nutzmore,https://github.com/nutzam/nutzmore/commit/b1e4de951c93363ff0fa8fa4f4e48f4ea3fd8780
CVE-2017-12626,org.apache.poi:poi,org.orienteer:orienteer-camel,OrienteerBAP/Orienteer,https://github.com/OrienteerBAP/Orienteer/commit/a9b0da3dc6f7e1e2bf3abd188be97eb40815f5e8
CVE-2017-12626,org.apache.poi:poi,nl.bstoi.poiparser:PoiParser,Hylke1982/PoiParser,https://github.com/Hylke1982/PoiParser/commit/6057c777d73bd81f23fc92e4bef4a19ab11d51d4
CVE-2017-12626,org.apache.poi:poi,de.viaboxx:dbimport,viaboxxsystems/agimatec-tools,https://github.com/viaboxxsystems/agimatec-tools/commit/b08edcf157771bf441afd2312e94cfce5de9589e
CVE-2014-0050,commons-fileupload:commons-fileupload,com.googlecode.gwtupload:gwtupload-samples,manolo/gwtupload,https://github.com/manolo/gwtupload/commit/5741a197ca47034845027b498a63d895b9f118e9
CVE-2014-0050,commons-fileupload:commons-fileupload,org.everrest:everrest-core,codenvy/everrest,https://github.com/codenvy/everrest/commit/8f1c747f53e84c0d41a6ea845b6b4a46cbee9a43
CVE-2014-0050,commons-fileupload:commons-fileupload,org.duracloud:common-rest,duracloud/duracloud,https://github.com/duracloud/duracloud/commit/751c0031ebcecb06ac24eecb5f72d3c765e4ee73
CVE-2014-0050,commons-fileupload:commons-fileupload,com.alibaba.citrus:citrus-webx-all,webx/citrus,https://github.com/webx/citrus/commit/2d897b322cf39f059a66ffe21d236c3e974f6fe3
CVE-2014-0050,commons-fileupload:commons-fileupload,org.primefaces:primefaces,primefaces/primefaces,https://github.com/primefaces/primefaces/commit/02a3468d27471add39b3c896ded20d18359697de
CVE-2014-0050,commons-fileupload:commons-fileupload,org.dspace:dspace-api,DSpace/DSpace,https://github.com/DSpace/DSpace/commit/3a2c5c0524fd38ad423635fdb5b4877633407538
CVE-2014-0050,commons-fileupload:commons-fileupload,br.com.caelum:vraptor,caelum/vraptor4,https://github.com/caelum/vraptor4/commit/e87cb203abd40ebe0d3696dcd9bb12cbe381eae6
CVE-2014-0050,commons-fileupload:commons-fileupload,com.britesnow:snow,BriteSnow/snow,https://github.com/BriteSnow/snow/commit/ac162f367c367792f95ebb6fede327c2b0c7eed6
CVE-2014-0050,commons-fileupload:commons-fileupload,org.broadleafcommerce:broadleaf-open-admin-platform,BroadleafCommerce/BroadleafCommerce,https://github.com/BroadleafCommerce/BroadleafCommerce/commit/a711ad498677ee52f398a805a64b71e7b4727a12
CVE-2014-0050,commons-fileupload:commons-fileupload,com.googlecode.the-fascinator.plugins:plugin-transformer-ice2,the-fascinator/the-fascinator,https://github.com/the-fascinator/the-fascinator/commit/528ac8a8e621d1c291b36a338712d0e1b494f6f2
CVE-2014-0050,commons-fileupload:commons-fileupload,ca.carleton.gcrc:nunaliit2-upload,GCRC/nunaliit,https://github.com/GCRC/nunaliit/commit/ea831784f6dc09460cb4eaff9deb2a38296f105a
CVE-2014-0050,commons-fileupload:commons-fileupload,com.googlecode.gwtupload:gwtupload-samples,manolo/gwtupload,https://github.com/manolo/gwtupload/commit/5741a197ca47034845027b498a63d895b9f118e9
CVE-2014-0050,commons-fileupload:commons-fileupload,org.everrest:everrest-core,codenvy/everrest,https://github.com/codenvy/everrest/commit/8f1c747f53e84c0d41a6ea845b6b4a46cbee9a43
CVE-2014-0050,commons-fileupload:commons-fileupload,org.duracloud:common-rest,duracloud/duracloud,https://github.com/duracloud/duracloud/commit/751c0031ebcecb06ac24eecb5f72d3c765e4ee73
CVE-2014-0050,commons-fileupload:commons-fileupload,com.alibaba.citrus:citrus-webx-all,webx/citrus,https://github.com/webx/citrus/commit/2d897b322cf39f059a66ffe21d236c3e974f6fe3
CVE-2014-0050,commons-fileupload:commons-fileupload,org.primefaces:primefaces,primefaces/primefaces,https://github.com/primefaces/primefaces/commit/02a3468d27471add39b3c896ded20d18359697de
CVE-2014-0050,commons-fileupload:commons-fileupload,org.dspace:dspace-api,DSpace/DSpace,https://github.com/DSpace/DSpace/commit/3a2c5c0524fd38ad423635fdb5b4877633407538
CVE-2014-0050,commons-fileupload:commons-fileupload,br.com.caelum:vraptor,caelum/vraptor4,https://github.com/caelum/vraptor4/commit/e87cb203abd40ebe0d3696dcd9bb12cbe381eae6
CVE-2014-0050,commons-fileupload:commons-fileupload,com.britesnow:snow,BriteSnow/snow,https://github.com/BriteSnow/snow/commit/ac162f367c367792f95ebb6fede327c2b0c7eed6
CVE-2014-0050,commons-fileupload:commons-fileupload,org.broadleafcommerce:broadleaf-open-admin-platform,BroadleafCommerce/BroadleafCommerce,https://github.com/BroadleafCommerce/BroadleafCommerce/commit/a711ad498677ee52f398a805a64b71e7b4727a12
CVE-2014-0050,commons-fileupload:commons-fileupload,com.googlecode.the-fascinator.plugins:plugin-transformer-ice2,the-fascinator/the-fascinator,https://github.com/the-fascinator/the-fascinator/commit/528ac8a8e621d1c291b36a338712d0e1b494f6f2
CVE-2014-0050,commons-fileupload:commons-fileupload,ca.carleton.gcrc:nunaliit2-upload,GCRC/nunaliit,https://github.com/GCRC/nunaliit/commit/ea831784f6dc09460cb4eaff9deb2a38296f105a
CVE-2018-1339,org.apache.tika:tika-parsers,org.apache.any23:apache-any23-core,apache/any23,https://github.com/apache/any23/commit/6b76f3466da0916dc7f61b8136133b55e0400ffa
CVE-2018-1339,org.apache.tika:tika-parsers,com.digitalpebble.stormcrawler:storm-crawler-tika,DigitalPebble/storm-crawler,https://github.com/DigitalPebble/storm-crawler/commit/1c67629e5a5ff23eefbf1abe7cdb5f5d0c8dc1f6
CVE-2018-1339,org.apache.tika:tika-parsers,org.codelibs.fess:fess-crawler,codelibs/fess-crawler,https://github.com/codelibs/fess-crawler/commit/a344404d21ee6f437ca69157845532a85166dc08
CVE-2017-12196,io.undertow:undertow-core,com.networknt:audit,networknt/light-4j,https://github.com/networknt/light-4j/commit/827eb6ccd2c9ba41ed5f82cf79a9403b01672508
CVE-2017-12196,io.undertow:undertow-core,com.networknt:oauth2-cache,networknt/light-oauth2,https://github.com/networknt/light-oauth2/commit/78368e5652ef7205a05c42e699df1b6e38764b4e
CVE-2017-12196,io.undertow:undertow-core,com.networknt:graphql-router,networknt/light-graphql-4j,https://github.com/networknt/light-graphql-4j/commit/df314a0f067ca6d3c129a515f1d8f4679ac0ebe4
CVE-2017-12196,io.undertow:undertow-core,io.jboot:jboot,yangfuhai/jboot,https://github.com/yangfuhai/jboot/commit/4ec37576abad802cf592944481e27324b519e78d
CVE-2017-12196,io.undertow:undertow-core,io.syndesis:runtime,syndesisio/syndesis,https://github.com/syndesisio/syndesis/commit/2583c7707534bc8616c975e286ba5142e7d2470f
CVE-2017-12196,io.undertow:undertow-core,io.mangoo:mangooio-core,svenkubiak/mangooio,https://github.com/svenkubiak/mangooio/commit/109665bc09b15edb34a2e716f5644c12eadbb855
CVE-2017-12196,io.undertow:undertow-core,com.networknt:rpc-security,networknt/light-hybrid-4j,https://github.com/networknt/light-hybrid-4j/commit/831f221d7187042a0fe59b5242960857c49cba56
CVE-2017-12196,io.undertow:undertow-core,com.networknt:swagger-validator,networknt/light-rest-4j,https://github.com/networknt/light-rest-4j/commit/57604f1e95bf78dc7f4654b05c9151fa8d373915
CVE-2017-12196,io.undertow:undertow-core,org.actframework:act,actframework/actframework,https://github.com/actframework/actframework/commit/37146230182b468a67f564085e4c204ef8bfbf0f
CVE-2017-12196,io.undertow:undertow-core,com.networknt:cdc-service,networknt/light-eventuate-4j,https://github.com/networknt/light-eventuate-4j/commit/9b88e486fb808da093f130105f7f1821d10ef181
CVE-2017-12196,io.undertow:undertow-core,com.networknt:audit,networknt/light-4j,https://github.com/networknt/light-4j/commit/827eb6ccd2c9ba41ed5f82cf79a9403b01672508
CVE-2017-12196,io.undertow:undertow-core,com.networknt:oauth2-cache,networknt/light-oauth2,https://github.com/networknt/light-oauth2/commit/78368e5652ef7205a05c42e699df1b6e38764b4e
CVE-2017-12196,io.undertow:undertow-core,com.networknt:graphql-router,networknt/light-graphql-4j,https://github.com/networknt/light-graphql-4j/commit/df314a0f067ca6d3c129a515f1d8f4679ac0ebe4
CVE-2017-12196,io.undertow:undertow-core,io.jboot:jboot,yangfuhai/jboot,https://github.com/yangfuhai/jboot/commit/4ec37576abad802cf592944481e27324b519e78d
CVE-2017-12196,io.undertow:undertow-core,io.syndesis:runtime,syndesisio/syndesis,https://github.com/syndesisio/syndesis/commit/2583c7707534bc8616c975e286ba5142e7d2470f
CVE-2017-12196,io.undertow:undertow-core,io.mangoo:mangooio-core,svenkubiak/mangooio,https://github.com/svenkubiak/mangooio/commit/109665bc09b15edb34a2e716f5644c12eadbb855
CVE-2017-12196,io.undertow:undertow-core,com.networknt:rpc-security,networknt/light-hybrid-4j,https://github.com/networknt/light-hybrid-4j/commit/831f221d7187042a0fe59b5242960857c49cba56
CVE-2017-12196,io.undertow:undertow-core,com.networknt:swagger-validator,networknt/light-rest-4j,https://github.com/networknt/light-rest-4j/commit/57604f1e95bf78dc7f4654b05c9151fa8d373915
CVE-2017-12196,io.undertow:undertow-core,org.actframework:act,actframework/actframework,https://github.com/actframework/actframework/commit/37146230182b468a67f564085e4c204ef8bfbf0f
CVE-2017-12196,io.undertow:undertow-core,com.networknt:cdc-service,networknt/light-eventuate-4j,https://github.com/networknt/light-eventuate-4j/commit/9b88e486fb808da093f130105f7f1821d10ef181
CVE-2016-1182,struts:struts,net.anotheria:moskito-web,anotheria/moskito,https://github.com/anotheria/moskito/commit/f9eddfe017fc658e772ff133814ef96b38668994
CVE-2016-1182,struts:struts,com.github.hazendaz:displaytag,hazendaz/displaytag,https://github.com/hazendaz/displaytag/commit/29837d22e6ca55041244ee8c9e95f629e8884d90
CVE-2021-22569,com.google.protobuf:protobuf-java,software.amazon.kinesis:amazon-kinesis-client,awslabs/amazon-kinesis-client,https://github.com/awslabs/amazon-kinesis-client/commit/e722bbaa3e799ad3b0807c7cf92f15ca1bf24131
CVE-2021-22569,com.google.protobuf:protobuf-java,io.apicurio:apicurio-registry-protobuf-schema-utilities,apicurio/apicurio-registry,https://github.com/apicurio/apicurio-registry/commit/0c6dbfa19c5f9d2e4b764051d9651acadff15c53
CVE-2021-22569,com.google.protobuf:protobuf-java,no.entur.mapstruct.spi:protobuf-usage,entur/mapstruct-spi-protobuf,https://github.com/entur/mapstruct-spi-protobuf/commit/5e1c59053336321bff6389c40323065ab7aa2604
CVE-2021-22569,com.google.protobuf:protobuf-java,org.hyperledger.fabric-sdk-java:fabric-sdk-java,hyperledger/fabric-sdk-java,https://github.com/hyperledger/fabric-sdk-java/commit/68a2f88f45ca9182be63aee3a120c6fcf1d5b266
CVE-2021-22569,com.google.protobuf:protobuf-java,io.automatiko.workflow:automatiko-workflow-core,automatiko-io/automatiko-engine,https://github.com/automatiko-io/automatiko-engine/commit/7b9a90019e33501288787c232e19e7518583618a
CVE-2021-22569,com.google.protobuf:protobuf-java,org.projectnessie:nessie-server-store,projectnessie/nessie,https://github.com/projectnessie/nessie/commit/78652613d02cd8583574aba3d75b69c935e16dd4
CVE-2021-22569,com.google.protobuf:protobuf-java,io.envoyproxy.protoc-gen-validate:pgv-java-stub,envoyproxy/protoc-gen-validate,https://github.com/envoyproxy/protoc-gen-validate/commit/d4f85cd3bfda320386c7dd3f115da352ecdc5f90
CVE-2021-22569,com.google.protobuf:protobuf-java,xyz.gianlu.librespot:librespot-lib,librespot-org/librespot-java,https://github.com/librespot-org/librespot-java/commit/48f3f941c872d385ec4a55309f371b4a5b435009
CVE-2021-22569,com.google.protobuf:protobuf-java,io.zeebe:zeebe-exporter-protobuf,camunda-community-hub/zeebe-exporter-protobuf,https://github.com/camunda-community-hub/zeebe-exporter-protobuf/commit/3c45f34c7de6ad99bb60a20bea100aa8b3c1eb37
CVE-2021-22569,com.google.protobuf:protobuf-java,io.kubernetes:client-java-proto,kubernetes-client/java,https://github.com/kubernetes-client/java/commit/75f9dda3a671133e2dbe737491a6883866f438ac
CVE-2021-22569,com.google.protobuf:protobuf-java,org.bboxdb:bboxdb-tools,jnidzwetzki/bboxdb,https://github.com/jnidzwetzki/bboxdb/commit/92fb35570d4ea2df3899307f0416ef49508efd52
CVE-2017-3589,mysql:mysql-connector-java,org.codelibs.fess:fess-crawler-db-mysql,codelibs/fess-crawler,https://github.com/codelibs/fess-crawler/commit/9d454bc1af7a8bb8b2fc3a6400225e8b73d5e5f2
CVE-2017-3589,mysql:mysql-connector-java,org.jsimpledb:jsimpledb-kv-sql,archiecobbs/jsimpledb,https://github.com/archiecobbs/jsimpledb/commit/1bffb74f9aae1aad7834c8faaea561dd6a3f1ca2
CVE-2017-3589,mysql:mysql-connector-java,org.duracloud.snapshot:snapshot-common-db,duracloud/snapshot,https://github.com/duracloud/snapshot/commit/b871f3f371239112788c4889613e7e819c5607a1
CVE-2017-3589,mysql:mysql-connector-java,org.wallride:wallride-bootstrap,tagbangers/wallride,https://github.com/tagbangers/wallride/commit/b521041674a43687bafee1301472cc8af26b5cc7
CVE-2017-3589,mysql:mysql-connector-java,com.thankjava.toolkit3d:fast-toolkit3d,lazy-koala/java-toolkit,https://github.com/lazy-koala/java-toolkit/commit/5c6288cd4049bad800a5d7aec66dc8545abaf034
CVE-2017-3589,mysql:mysql-connector-java,com.jporm:jpo-test-data,ufoscout/jporm,https://github.com/ufoscout/jporm/commit/c30ced0bcccb5a0730c6c700e1491b31bfeb8d0c
CVE-2017-3589,mysql:mysql-connector-java,org.rapidoid:rapidoid-quick,rapidoid/rapidoid,https://github.com/rapidoid/rapidoid/commit/539ac89be3a5101e3d98f7fec71896b111223bfe
CVE-2017-3589,mysql:mysql-connector-java,com.helger:peppol-smp-server-sql,phax/peppol-smp-server,https://github.com/phax/peppol-smp-server/commit/de0cb2746d6ae1945ae0845c4d5836cef3cb8d5f
CVE-2017-3589,mysql:mysql-connector-java,com.alibaba:druid,alibaba/druid,https://github.com/alibaba/druid/commit/df8d99b468e85aed87351b48e121414325165533
CVE-2017-3589,mysql:mysql-connector-java,io.nflow:nflow-tests,NitorCreations/nflow,https://github.com/NitorCreations/nflow/commit/34fc16c971c1ab44936b936f53073634ef1e7ff8
CVE-2017-3589,mysql:mysql-connector-java,org.duracloud.db:mill-db-repo,duracloud/duracloud-db,https://github.com/duracloud/duracloud-db/commit/eaa4a85914f77080163c2f2083ad72ac5545a958
CVE-2017-3589,mysql:mysql-connector-java,com.gitblit.iciql:iciql,gitblit/iciql,https://github.com/gitblit/iciql/commit/b967a184b082f80dbe691ee4d48f5052ca3c17c1
CVE-2017-3589,mysql:mysql-connector-java,com.impetus.fabric:fabric-jdbc-driver,Impetus/fabric-jdbc-connector,https://github.com/Impetus/fabric-jdbc-connector/commit/4626a4353410ec9503f282f8841922d1f9c22967
CVE-2016-5001,org.apache.hadoop:hadoop-hdfs,com.marklogic:marklogic-mapreduce2,marklogic/marklogic-contentpump,https://github.com/marklogic/marklogic-contentpump/commit/006e3602245af0d32cbd1e317a6339f2c88dc63f
CVE-2016-5001,org.apache.hadoop:hadoop-hdfs,org.apache.reef:reef-io,apache/reef,https://github.com/apache/reef/commit/bd617bd4f9830454c876dabe4b74c93706bd4d0e
CVE-2016-5001,org.apache.hadoop:hadoop-hdfs,com.qubole.rubix:rubix-hadoop2,qubole/rubix,https://github.com/qubole/rubix/commit/5749e600901cb23456d53c7af3640d67ab70f54b
CVE-2016-5001,org.apache.hadoop:hadoop-hdfs,com.streamxhub.streamx:streamx-flink-repl,streamxhub/streamx,https://github.com/streamxhub/streamx/commit/904ea5e1526b5691a3298a4bcbf94bdf645f2051
CVE-2021-27906,org.apache.pdfbox:pdfbox,no.digipost:printability-validator,digipost/printability-validator,https://github.com/digipost/printability-validator/commit/bb1f71769a921e652dc2cfe82481d49bc5ab704b
CVE-2021-27906,org.apache.pdfbox:pdfbox,org.mycore:mycore-media,MyCoRe-Org/mycore,https://github.com/MyCoRe-Org/mycore/commit/0631ffb41c0d3ffa4f171cd35eea2be9b2c24501
CVE-2021-27906,org.apache.pdfbox:pdfbox,com.helger:ph-pdf-layout4,phax/ph-pdf-layout,https://github.com/phax/ph-pdf-layout/commit/b40c638777cb02b179f4a40bb7fcae235d499b91
CVE-2021-27906,org.apache.pdfbox:pdfbox,de.redsix:pdfcompare,red6/pdfcompare,https://github.com/red6/pdfcompare/commit/9e7361bce15eca738de7bc79fb099b8ac09cb8ce
CVE-2021-27906,org.apache.pdfbox:pdfbox,com.uchicom:repty,uchicom/repty,https://github.com/uchicom/repty/commit/c05c3c68523734c95de1d8cba7114c987879634b
CVE-2021-27906,org.apache.pdfbox:pdfbox,com.bitplan.simplegraph:com.bitplan.simplegraph.pdf,BITPlan/com.bitplan.simplegraph,https://github.com/BITPlan/com.bitplan.simplegraph/commit/3b3fbd88b8536b23886d16ad47a9d3a22eee861f
CVE-2021-27906,org.apache.pdfbox:pdfbox,de.rototor.pdfbox:graphics2d,rototor/pdfbox-graphics2d,https://github.com/rototor/pdfbox-graphics2d/commit/5024215691a4beca89e4acdf8752dd97ae4d1781
CVE-2021-27906,org.apache.pdfbox:pdfbox,org.digidoc4j.dss:dss-pades,open-eid/sd-dss,https://github.com/open-eid/sd-dss/commit/0dfd0df2e28565e9b34d1bac03e8fc22aa54272d
CVE-2021-27906,org.apache.pdfbox:pdfbox,com.openhtmltopdf:openhtmltopdf-pdfbox,danfickle/openhtmltopdf,https://github.com/danfickle/openhtmltopdf/commit/883d0a012485f96273369124823e6c62095952a7
CVE-2021-43797,io.netty:netty-codec-http,org.zalando:logbook-netty,zalando/logbook,https://github.com/zalando/logbook/commit/6aaa77b212b53594235f07e8adfbf59830939166
CVE-2021-43797,io.netty:netty-codec-http,io.jooby:jooby-netty,jooby-project/jooby,https://github.com/jooby-project/jooby/commit/879d643dbb91ba5304826e134708feb10d9ce03a
CVE-2021-43797,io.netty:netty-codec-http,com.corundumstudio.socketio:netty-socketio,mrniko/netty-socketio,https://github.com/mrniko/netty-socketio/commit/e7b88cc7177a173052f837d8393bf87ed4ac9094
CVE-2021-43797,io.netty:netty-codec-http,org.wso2.transport.http:org.wso2.transport.http.netty,wso2/transport-http,https://github.com/wso2/transport-http/commit/1a56af556d5eedc3762be23852eff681b88b0a07
CVE-2021-43797,io.netty:netty-codec-http,com.oracle.nosql.sdk:nosqldriver,oracle/nosql-java-sdk,https://github.com/oracle/nosql-java-sdk/commit/aa567a430c76db7eae9f132bd731a23f36ba5fe0
CVE-2021-43797,io.netty:netty-codec-http,com.azure:azure-core-http-netty,Azure/azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java/commit/20257446b6b7dedcd32ce70d6a9a14bc44e8ecf0
CVE-2021-43797,io.netty:netty-codec-http,com.simplyti.cloud:simple-server-clients-http,simplyti/simple-server,https://github.com/simplyti/simple-server/commit/fb1b4f9d5ba9bb043dbbdffeda6054fa1e9d5484
CVE-2021-43797,io.netty:netty-codec-http,com.google.firebase:firebase-admin,firebase/firebase-admin-java,https://github.com/firebase/firebase-admin-java/commit/f6a4bc3c0941b1f80d5cc1f5393cdc878d6996ac
CVE-2021-43797,io.netty:netty-codec-http,org.analogweb:analogweb-netty,analogweb/netty-plugin,https://github.com/analogweb/netty-plugin/commit/095f5d9495db161ffdd800fbcb7de9257f1bdf63
CVE-2021-43797,io.netty:netty-codec-http,io.helidon.webclient:helidon-webclient,oracle/helidon,https://github.com/oracle/helidon/commit/6e1676553f58c87db7d58a96f90a45d169c2f6b8
CVE-2019-0201,org.apache.zookeeper:zookeeper,org.dromara:raincat-core,yu199195/Raincat,https://github.com/yu199195/Raincat/commit/ee17f1ab477cd4f954774a6a0e160067a5a4c681
CVE-2019-0201,org.apache.zookeeper:zookeeper,com.jeesuite:jeesuite-scheduler,vakinge/jeesuite-libs,https://github.com/vakinge/jeesuite-libs/commit/a812bb381325c2ad6826a772464d1a2b92f1054b
CVE-2019-0201,org.apache.zookeeper:zookeeper,io.fluo:fluo-accumulo,fluo-io/fluo,https://github.com/fluo-io/fluo/commit/107f1ce26b04e4ab9caa763b3b0ae5f0c1ac1f18
CVE-2019-0201,org.apache.zookeeper:zookeeper,io.arenadata.hive:hive-jdbc,arenadata/hive,https://github.com/arenadata/hive/commit/c660cba003f9b7fff29db2202b375982a8c03450
CVE-2019-0201,org.apache.zookeeper:zookeeper,org.datavec:datavec-hadoop,deeplearning4j/deeplearning4j,https://github.com/deeplearning4j/deeplearning4j/commit/47d19908f46239f44c381059fa5608eb0d6218ac
