CVE_ID,PATCH,G:A:V
CVE-2020-11988,https://github.com/apache/xmlgraphics-commons/commit/57393912eb87b994c7fed39ddf30fb778a275183,org.apache.xmlgraphics:xmlgraphics-commons:2.4
CVE-2020-8897,https://github.com/aws/aws-encryption-sdk-java/commit/4678ffaf7a4a2dd5cdf0e39b3adfee32afed7559,com.amazonaws:aws-encryption-sdk-java:1.3.2
CVE-2018-15801,https://github.com/spring-projects/spring-security/commit/c70b65c5df0e170a2d34d812b83db0b7bc71ea25,org.springframework.security:spring-security-oauth2-jose:5.1.1.RELEASE
CVE-2020-5405,https://github.com/spring-cloud/spring-cloud-config/commit/651f458919c40ef9a5e93e7d76bf98575910fad0,org.springframework.cloud:spring-cloud-config-client:2.2.1.RELEASE
CVE-2016-5393,https://github.com/apache/hadoop/commit/49a95718754cb6d302371b2421e86da7bce50297,org.apache.hadoop:hadoop-common:2.7.2
CVE-2021-28169,https://github.com/eclipse/jetty.project/commit/f58dbedcd05b2aee43c8faa709ba2deaa4361036,org.eclipse.jetty:jetty-servlets:11.0.1
CVE-2008-5515,https://github.com/apache/tomcat/commit/c5200318b7f030d658f22b6c2f2ab6fd565d26a3;https://github.com/apache/tomcat/commit/60bb2ad3653c8e08052ccee653fb2f0901b94139,org.apache.tomcat:catalina:6.0.18
CVE-2015-1776,https://github.com/apache/hadoop/commit/6b710a42e00acca405e085724c89cda016cf7442,org.apache.hadoop:hadoop-mapreduce-client-core:2.6.0
CVE-2014-3120,https://github.com/elastic/elasticsearch/commit/95bd04b2c7fd7387c7e3b3367361dcf9fe9f9d06,org.elasticsearch:elasticsearch:1.0.0
CVE-2019-15477,https://github.com/jooby-project/jooby/commit/27b4af283de1a2c2a6b0530039b46eef75ddf655;https://github.com/jooby-project/jooby/commit/395dab7e80474ac0c2c32d81f61cda2c8331a46b;https://github.com/jooby-project/jooby/commit/34856a738829d8fedca4ed27bd6ff413af87186f,org.jooby:jooby:1.4.0
CVE-2019-14837,https://github.com/keycloak/keycloak/commit/9a7c1a91a59ab85e7f8889a505be04a71580777f,org.keycloak:keycloak-services:7.0.0
CVE-2013-7397,https://github.com/AsyncHttpClient/async-http-client/commit/df6ed70e86c8fc340ed75563e016c8baa94d7e72,com.ning:async-http-client:1.8.7
CVE-2016-5388,https://github.com/apache/tomcat80/commit/1977bf9df699c571cf3e08c2996533b959d4cb1e,org.apache.tomcat:tomcat-catalina:7.0.27
CVE-2020-7961,https://github.com/community-security-team/liferay-portal/commit/c6064cdd58967e4096a249b8901a80d4002e1b77,com.liferay.portal:portal-impl:6.0.5
CVE-2016-6801,https://github.com/apache/jackrabbit/commit/fb4fe3601717201934bcbf6eb604d2e1ef2cb7ad;https://github.com/apache/jackrabbit/commit/ea75d7c2aeaafecd9ab97736bf81c5616f703244;https://github.com/apache/jackrabbit/commit/7fb4ba4a385069378c916b4fac3f145db802acd8;https://github.com/apache/jackrabbit/commit/67f2cc1ac78cd7bb721d556e8be27559efbf4e12;https://github.com/apache/jackrabbit/commit/283df6f101676579086400e30e8dd42eacd5ef33,org.apache.jackrabbit:jackrabbit-webdav:2.12.1
CVE-2019-10797,https://github.com/wso2/transport-http/commit/4a4dc99c7b259646ee5e23b7aaa7c3a8bac959c1,org.wso2.transport.http:org.wso2.transport.http.netty:6.0.272
CVE-2019-20444,https://github.com/netty/netty/commit/745814b382e828c344aeff2ab4fd9530fbb7cdfe;https://github.com/netty/netty/commit/6ad40c8c17199299b75a04225da10ebda5b377f2,io.netty:netty-codec-http:4.1.43.Final
CVE-2018-1287,https://github.com/apache/jmeter/commit/8a0154759224243fb72dd41a4a65ad0f5612a739,org.apache.jmeter:ApacheJMeter_core:3.0
CVE-2016-10750,https://github.com/hazelcast/hazelcast/commit/7da84cefae51b406e54e9834bd80fdd55cddd18c;https://github.com/hazelcast/hazelcast/commit/35030f1bf57600b84ba2b9bd76dd7322e3479e9b;https://github.com/hazelcast/hazelcast/commit/c1c31359a1df953e79a9ca9b6c54b3cdbfef11e9,com.hazelcast:hazelcast:3.6.2
CVE-2020-1942,https://github.com/apache/nifi/commit/f0eb780ad55ce6ddfca032af079c94239aa66831,org.apache.nifi:nifi-framework-core:1.2.0
CVE-2021-20328,https://github.com/mongodb/mongo-java-driver/commit/dcd67f113549276b44795243d41a442e821d2f57,org.mongodb:mongo-java-driver:3.11.0
CVE-2013-2067,https://github.com/apache/tomcat/commit/39c4263,org.apache.tomcat:tomcat-catalina:7.0.27
CVE-2020-15170,https://github.com/ctripcorp/apollo/commit/ae9ba6cfd32ed80469f162e5e3583e2477862ddf,com.ctrip.framework.apollo:apollo-core:1.7.0
CVE-2012-0392,https://github.com/apache/struts/commit/b4265d369dc29d57a9f2846a85b26598e83f3892;https://github.com/apache/struts/commit/41f90ae39d0783f64641726e7e6b4741663c04bd,org.apache.struts:struts2-core:2.1.8.1
CVE-2020-10683,https://github.com/dom4j/dom4j/commit/a8228522a99a02146106672a34c104adbda5c658,org.dom4j:dom4j:2.0.0
CVE-2014-9970,https://github.com/jboss-fuse/jasypt/commit/8e62852a8018978ee19d39056c650fb66ffa0ff6,org.jasypt:jasypt:1.9.0
CVE-2019-10755,https://github.com/pac4j/pac4j/commit/34d5b1028a2db201ee81ec51b52a782fe073f609,org.pac4j:pac4j-saml:3.3.0
CVE-2018-1000865,https://github.com/jenkinsci/groovy-sandbox/commit/0cd7ec12b7c56cfa3167d99c5f43147ce05449d3,org.kohsuke:groovy-sandbox:1.19
CVE-2012-5370,https://github.com/jruby/jruby/commit/5e4aab28b26fd127112b76fabfac9a33b64caf77,org.jruby:jruby-core:1.7.0.RC1
CVE-2021-32769,https://github.com/micronaut-projects/micronaut-core/commit/a0cfeb13bf1ef5d692d16d4a3b91b34b7456bb11,io.micronaut:micronaut-core:2.5.5
CVE-2021-39148,https://github.com/x-stream/xstream/commit/652d72f38b33938c54fd3b2ef626cb7dce38001c,com.thoughtworks.xstream:xstream:1.4.11.1
CVE-2011-1582,https://github.com/apache/tomcat/commit/ad1524e6fd1de51e816569c9935403ee074e999f,org.apache.tomcat:tomcat-catalina:7.0.12
CVE-2018-11799,https://github.com/apache/oozie/commit/d50df341432df1049c6c85bf2dcda9eb0be04d73,org.apache.oozie:oozie-core:4.1.0
CVE-2022-22885,https://github.com/dromara/hutool/commit/cdf105589deb9b0999c7fcdf33b2b5b86b22f960,cn.hutool:hutool-http:5.7.18
CVE-2018-9159,https://github.com/perwendel/spark/commit/030e9d00125cbd1ad759668f85488aba1019c668;https://github.com/perwendel/spark/commit/a221a864db28eb736d36041df2fa6eb8839fc5cd,com.sparkjava:spark-core:2.5.5
CVE-2021-31407,https://github.com/vaadin/flow/commit/37e5a0ff0bb7365aa4485f2550fa6aa99f78974c,com.vaadin:flow-server:2.4.0
CVE-2017-5648,https://github.com/apache/tomcat/commit/dfa40863421d7681fed893b4256666491887e38c,org.apache.tomcat:tomcat-catalina:9.0.0.M17
CVE-2013-2115,https://github.com/apache/struts/commit/d7804297e319c7a12245e1b536e565fcea6d650,org.apache.struts.xwork:xwork-core:2.3.4.1
CVE-2016-0785,https://github.com/apache/struts/commit/bd1a121b8286c412f5fc84c61599c293483fc11a,org.apache.struts.xwork:xwork-core:2.3.16.3
CVE-2016-1000343,https://github.com/bcgit/bc-java/commit/50a53068c094d6cff37659da33c9b4505becd389,org.bouncycastle:bcprov-jdk15on:1.54
CVE-2019-10219,https://github.com/hibernate/hibernate-validator/commit/c1ce5278846a6fa1b009412fa65cbd33794050e8;https://github.com/hibernate/hibernate-validator/commit/20d729548511ac5cff6fd459f93de137195420fe,org.hibernate.validator:hibernate-validator:6.0.17.Final
CVE-2010-2232,https://github.com/apache/derby/commit/ffa9392f7564652afc5d499a637aa2f5289cacc2,org.apache.derby:derby:10.5.3.0_1
CVE-2018-11775,https://github.com/apache/activemq/commit/69fad2a135689f6c31fbada1c397f2e0dfd90d3c;https://github.com/apache/activemq/commit/bde7097fb8173cf871827df7811b3865679b963d;https://github.com/apache/activemq/commit/02971a40e281713a8397d3a1809c164b594abfbb;https://github.com/apache/activemq/commit/1e31df9800fc2db258f2458628bd9863c11b2846,org.apache.activemq:activemq-client:5.8.0
CVE-2020-35217,https://github.com/vert-x3/vertx-web/commit/2f5eb8524c9b671c2e441a6ffacf2bb42e8fccd2,io.vertx:vertx-web:3.5.4
CVE-2011-2732,https://github.com/spring-projects/spring-security/commit/f5fbda42e5f494f1a8aa96a0f8b35d60a4f57556,org.springframework.security:spring-security-core:2.0.4
CVE-2015-6644,https://github.com/bcgit/bc-java/commit/9bc10bbaa9620d691c58e2b37f31f0d31ceea61f,org.bouncycastle:bcprov-ext-jdk15on:1.54
CVE-2014-0074,https://github.com/apache/shiro/commit/f988846207f98c98ff24213ee9063798ea5d9b6c;https://github.com/apache/shiro/commit/9137e6cc45922b529fb776c6857647a3935471bb,org.apache.shiro:shiro-core:1.2.1
CVE-2015-3208,https://github.com/apache/activemq-artemis/commit/48d9951d879e0c8cbb59d4b64ab59d53ef88310d,org.hornetq:hornetq-selector:2.5.0.Beta1
CVE-2021-22696,https://github.com/apache/cxf/commit/7d5d2c7a019dd1e1d0566daf9f1ed5b7b0dd66b7,org.apache.cxf:cxf-rt-rs-security-oauth2:3.4.2
CVE-2014-7810,https://github.com/apache/tomcat/commit/8179973;https://github.com/apache/tomcat/commit/8cf3d4aa3be92593302848ef4edd2cfc0e366a49,org.apache.tomcat:jasper:6.0.29
CVE-2021-22097,https://github.com/spring-projects/spring-amqp/commit/ed824637cc922356b44409827722c4628340b7c8,org.springframework.amqp:spring-amqp:2.3.9
CVE-2014-8152,https://github.com/apache/santuario-java/commit/55857fd4cdfdb1af4069170ecdac448c078f544e;https://github.com/apache/santuario-xml-security-java/commit/3d7086c603a4538933dfa98d697d0df4539a984f,org.apache.santuario:xmlsec:2.0.1
CVE-2011-3376,https://github.com/apache/tomcat/commit/4f08a48,org.apache.tomcat.embed:tomcat-embed-core:7.0.19
CVE-2010-4172,https://github.com/apache/tomcat/commit/afd4b3b3904593530c338e449b49198199694f4c;https://github.com/apache/tomcat/commit/2f0f80a6c36d6875c64f8c857e2e26661a3865d4,org.apache.tomcat:tomcat-catalina:7.0.0
CVE-2017-7656,https://github.com/eclipse/jetty.project/commit/a285deea42fcab60d9edcf994e458c238a348b55,org.eclipse.jetty:jetty-http:9.2.14.v20151106
CVE-2021-37136,https://github.com/netty/netty/commit/6da4956b31023ae967451e1d94ff51a746a9194f,io.netty:netty-codec:4.1.5.Final
CVE-2018-1296,https://github.com/apache/hadoop/commit/7252e18c30f40bce9d01d5bb77f0ae526f479ad4,org.apache.hadoop:hadoop-hdfs:2.6.0
CVE-2016-4431,https://github.com/apache/struts/commit/b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,org.apache.struts.xwork:xwork-core:2.3.16.3
CVE-2018-17197,https://github.com/apache/tika/commit/0c49c851979163334ea05cbebdd11ff87feba62d,org.apache.tika:tika-parsers:1.18
CVE-2013-1879,https://github.com/apache/activemq/commit/148ca81dcd8f14cfe2ff37012fd1aa42518f02dc,org.apache.activemq:activemq-client:5.8.0
CVE-2015-1169,https://github.com/Jasig/cas/commit/7de61b4c6244af9ff8e75a2c92a570f3b075309c,org.jasig.cas:cas-server-support-ldap:3.5.2
CVE-2016-3092,https://github.com/apache/commons-fileupload/commit/774ef160d591b579f703c694002e080f99bcd28b,commons-fileupload:commons-fileupload:1.3.1
CVE-2022-0265,https://github.com/hazelcast/hazelcast/commit/4d6b666cd0291abd618c3b95cdbb51aa4208e748,com.hazelcast:hazelcast:5.0.2
CVE-2020-11002,https://github.com/dropwizard/dropwizard/commit/d5a512f7abf965275f2a6b913ac4fe778e424242,io.dropwizard:dropwizard-validation:2.0.2
CVE-2017-12611,https://github.com/apache/struts/commit/637ad1c3707266c33daabb18d7754e795e6681f,org.apache.struts:struts2-core:2.3.16.3
CVE-2014-3577,https://github.com/apache/httpclient/commit/51cc67567765d67f878f0dcef61b5ded454d3122,org.apache.httpcomponents:httpclient:4.2.5
CVE-2020-7238,https://github.com/netty/netty/commit/8494b046ec7e4f28dbd44bc699cc4c4c92251729,io.netty:netty-codec-http:4.1.43.Final
CVE-2015-3158,https://github.com/picketlink/picketlink-bindings/commit/341a37aefd69e67b6b5f6d775499730d6ccaff0d,org.picketlink:picketlink-tomcat-common:2.7.0.Final
CVE-2013-4590,https://github.com/apache/tomcat/commit/05c84ff;https://github.com/apache/tomcat/commit/78dd7e6f3d8481bc3bcd71ca5b20296de1283888,org.apache.tomcat:tomcat-jasper:7.0.42
CVE-2017-13098,https://github.com/bcgit/bc-java/commit/a00b684465b38d722ca9a3543b8af8568e6bad5c,org.bouncycastle:bctls-jdk15on:1.57
CVE-2020-7692,https://github.com/googleapis/google-oauth-java-client/commit/13433cd7dd06267fc261f0b1d4764f8e3432c824,com.google.oauth-client:google-oauth-client:1.23.0
CVE-2014-0114,https://github.com/apache/commons-beanutils/commit/dd48f4e589462a8cdb1f29bbbccb35d6b0291d58,commons-beanutils:commons-beanutils:1.9.3
CVE-2020-36320,https://github.com/vaadin/framework/commit/17f5c1b6693892e00a4c2379d621043ef077f24e,com.vaadin:vaadin-server:7.7.3
CVE-2020-10714,https://github.com/wildfly-security/wildfly-elytron/commit/34e897b69b2dca907bba3357af5c20a29a9c4f9e,org.wildfly.security:wildfly-elytron:1.1.0.Final
CVE-2013-5960,https://github.com/ESAPI/esapi-java-legacy/commit/b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,org.owasp.esapi:esapi:2.1.0.1
CVE-2018-8010,https://github.com/apache/lucene-solr/commit/1b760114216fcdfae138a8b37f183a9293c49115,org.apache.solr:solr-core:6.3.0
CVE-2020-1714,https://github.com/keycloak/keycloak/commit/33863ba16117844930a38ebde57a25258f5b80fd,org.keycloak:keycloak-common:4.8.3.Final
CVE-2020-9487,https://github.com/apache/nifi/commit/01e42dfb3291c3a3549023edadafd2d8023f3042,org.apache.nifi:nifi-web-security:1.11.4
CVE-2016-6797,https://github.com/apache/tomcat/commit/2859ac3eae132383cb6f3f2042e25d7a4a281b0d,org.apache.tomcat:tomcat-catalina:9.0.0.M9
CVE-2020-17518,https://github.com/apache/flink/commit/a5264a6f41524afe8ceadf1d8ddc8c80f323ebc4,org.apache.flink:flink-runtime_2.12:1.10.1
CVE-2015-7521,https://github.com/apache/hive/commit/98f933f269e6b528ef84912b3d701ca3272ec04b,org.apache.hive:hive-exec:1.2.1
CVE-2020-13954,https://github.com/apache/cxf/commit/3c23fa3b3c24c328bbc6d71c509668cb10b0ea31,org.apache.cxf:cxf-rt-transports-http:3.4.0
CVE-2018-15758,https://github.com/spring-projects/spring-security-oauth/commit/623776689fdcc8047f5a908c71f348e1f172a97;https://github.com/spring-projects/spring-security-oauth/commit/f92223afc71687bd3156298054903f50aa71fbf,org.springframework.security.oauth:spring-security-oauth2:2.1.0.RELEASE
CVE-2020-1758,https://github.com/keycloak/keycloak/commit/97b565469058cacac6d2559b2cff37effcca2cfd,org.keycloak:keycloak-services:9.0.2
CVE-2020-5404,https://github.com/reactor/reactor-netty/commit/c6f7e48c83b36975024e3bd3f828a8c83c651e41,io.projectreactor.netty:reactor-netty:0.8.4.RELEASE
CVE-2021-29262,https://github.com/apache/lucene-solr/commit/d97d1a07024edabb8dcd9ccf40f9ba31209c36ab,org.apache.solr:solr-core:7.4.0
CVE-2015-6524,https://github.com/apache/activemq/commit/22f2f3dde757d31307da772d579815c1d169bc39,org.apache.activemq:activemq-jaas:5.5.1
CVE-2017-9794,https://github.com/apache/geode/commit/564a94b;https://github.com/apache/geode/commit/070ea49d2633edff9992cf1d2558b98f73553144,org.apache.geode:geode-core:1.2.0
CVE-2012-0213,https://github.com/apache/poi/commit/c702bc5ce58f9f11f408c7568cc96382c76641ef,org.apache.poi:poi-scratchpad:3.6
CVE-2021-28657,https://github.com/apache/tika/commit/26a9965659921a8aa4205393479584372db7cb35,org.apache.tika:tika-parsers:1.24.1
CVE-2014-0119,https://github.com/apache/tomcat/commit/f2764544c5039551120daa5c125dca55636fb81b;https://github.com/apache/tomcat/commit/2ece8641b11329f733ce2d98a354b611cb635286,org.apache.tomcat:tomcat-catalina:8.0.0-RC5
CVE-2018-10936,https://github.com/pgjdbc/pgjdbc/commit/cdeeaca47dc3bc6f727c79a582c9e4123099526e,org.postgresql:postgresql:42.2.2
CVE-2017-15694,https://github.com/apache/geode/commit/28755d6;https://github.com/apache/geode/commit/9ff9211,org.apache.geode:geode-core:1.7.0
CVE-2013-5679,https://github.com/ESAPI/esapi-java-legacy/commit/41138fef5f63d9cf0d5e05d2bee2c7f682ffef3f,org.owasp.esapi:esapi:2.0.1
CVE-2018-11777,https://github.com/apache/hive/commit/00c0ee7bc4b8492476b377a6edafcc33411f14b;https://github.com/apache/hive/commit/3b2ea248078bdf3a8372958cf51a989dc3883bcc;https://github.com/apache/hive/commit/f0419dfaabe31dd7802c37aeebab101265907e1;https://github.com/apache/hive/commit/1a1d6ca1bc3ae840238dc345fa1eb2c7c28c8cb,org.apache.hive:hive-exec:1.2.1
CVE-2015-0201,https://github.com/spring-projects/spring-framework/commit/dc5b5ca8ee09c890352f89b2dae58bc0132d6545,org.springframework:spring-websocket:4.1.4.RELEASE
CVE-2016-4434,https://github.com/apache/tika/commit/ab7c3253b8450c2d483edab60e4365fef0c4ae38,org.apache.tika:tika-parsers:1.3
CVE-2019-3795,https://github.com/spring-projects/spring-security/commit/6f02f690ac65ccf99d8df47ac3d730a68f87c569,org.springframework.security:spring-security-core:4.2.3.RELEASE
CVE-2021-41973,https://github.com/apache/mina/commit/7dc266ac9a74f50669039c10be3d2defa2ac8b58,org.apache.mina:mina-http:2.1.4
CVE-2020-17521,https://github.com/apache/groovy/commit/4e418d4a34c973a7ec1e822552103043ac13780e,org.codehaus.groovy:groovy:2.4.5
CVE-2019-0194,https://github.com/apache/camel/commit/a1f2d214a5e045eeb391720193cd40944b34ac35;https://github.com/apache/camel/commit/85ce135a59c19c12d351a529bd517e31cebdc9ea,org.apache.camel:camel-core:2.23.0
CVE-2020-26939,https://github.com/bcgit/bc-java/commit/930f8b274c4f1f3a46e68b5441f1e7fadb57e8c1,org.bouncycastle:bcprov-ext-jdk15on:1.60
CVE-2015-0264,https://github.com/apache/camel/commit/1df559649a96a1ca0368373387e542f46e4820da,org.apache.camel:camel-core:2.13.2
CVE-2013-2251,https://github.com/apache/struts/commit/3cfe34fefedcf0fdcfcb061c0aea34a715b7de63,org.apache.struts:struts2-core:2.1.8.1
CVE-2021-31409,https://github.com/vaadin/framework/commit/754ca011d79af3dd4fa9046ff0ade5367f5e6246,com.vaadin:vaadin-compatibility-server:8.1.5
CVE-2017-9787,https://github.com/apache/struts/commit/086b63735527d4bb0c1dd0d86a7c0374b825ff2;https://github.com/apache/struts/commit/583da3d5df5aeeded3beadca6305a98c5618e46b,org.apache.struts.xwork:xwork-core:2.3.16.3
CVE-2019-7614,https://github.com/elastic/elasticsearch/commit/bdb8d3c440a75c035b045c21b7ef2237e56c95c7,org.elasticsearch:elasticsearch:7.2.0
CVE-2021-43113,https://github.com/itext/itext7/commit/340d769934219369c5f8045fc6244da867d37c68,com.itextpdf:io:7.1.15
CVE-2014-3578,https://github.com/spring-projects/spring-framework/commit/8ee465103850a3dca018273fe5952e40d5c45a66;https://github.com/spring-projects/spring-framework/commit/f6fddeb6eb7da625fd711ab371ff16512f431e8d,org.springframework:spring-core:3.0.5.RELEASE
CVE-2013-1965,https://github.com/apache/struts/commit/7e6f641ebb142663cbd1653dc49bed725edf7f56,org.apache.struts:struts2-core:2.1.8.1
CVE-2019-20445,https://github.com/netty/netty/commit/8494b046ec7e4f28dbd44bc699cc4c4c92251729,io.netty:netty-codec-http:4.1.43.Final
CVE-2019-10184,https://github.com/undertow-io/undertow/commit/5fa7ac68c0e4251c93056d9982db5e794e04ebfa;https://github.com/undertow-io/undertow/commit/d2715e3afa13f50deaa19643676816ce391551e9,io.undertow:undertow-servlet:2.0.19.Final
CVE-2017-12623,https://github.com/apache/nifi/commit/9e2c7be7d3c6a380c5f61074d9a5a690b617c3dc,org.apache.nifi:nifi-framework-core:1.2.0
CVE-2013-4517,https://github.com/apache/santuario-java/commit/a09b9042f7759d094f2d49f40fc7bcf145164b25,org.apache.santuario:xmlsec:1.4.5
CVE-2017-9799,https://github.com/apache/storm/commit/44b80fbfcf8a52b6e7cb3840a52ff07f8a2364e4,org.apache.storm:storm-core:1.0.3
CVE-2021-31412,https://github.com/vaadin/flow/commit/3ad4a13609e852eed2a2c80d640d2928b99a2dd5,com.vaadin:flow-server:6.0.2
CVE-2021-41269,https://github.com/jmrozanec/cron-utils/commit/cfd2880f80e62ea74b92fa83474c2aabdb9899da,com.cronutils:cron-utils:5.0.5
CVE-2009-0783,https://github.com/apache/tomcat/commit/06c23d8,org.apache.tomcat:catalina:6.0.18
CVE-2020-9484,https://github.com/apache/tomcat/commit/bb33048e3f9b4f2b70e4da2e6c4e34ca89023b1b,org.apache.tomcat:tomcat-catalina:10.0.0-M3
CVE-2020-1940,https://github.com/apache/jackrabbit-oak/commit/e7180a8d9c4f14b2de1928861dd27287e5fb59bd;https://github.com/apache/jackrabbit-oak/commit/b615992fc5202046e9479a29d6a7bd41d6258d09,org.apache.jackrabbit:oak-core:1.6.1
CVE-2020-6950,https://github.com/eclipse-ee4j/mojarra/commit/cefbb9447e7be560e59da2da6bd7cb93776f7741,org.glassfish:jakarta.faces:2.3.9
CVE-2020-13957,https://github.com/apache/lucene-solr/commit/e001c2221812a0ba9e9378855040ce72f93eced4,org.apache.solr:solr-core:7.4.0
CVE-2020-9480,https://github.com/apache/spark/commit/9416b7c54bdf5613c1a65e6d1779a87591c6c9bd,org.apache.spark:spark-network-common_2.11:2.4.4
CVE-2013-1921,https://github.com/picketbox/picketbox/commit/b0c367d3f15bb5211e11a4d1b3ab04a7dd8e1793,org.picketbox:jbosssx-bare:4.0.21.Final
CVE-2017-12197,https://github.com/letonez/libpam4j/commit/84f32f4001fc6bdcc125ccc959081de022d18b6d,org.kohsuke:libpam4j:1.8
CVE-2018-20059,https://github.com/pippo-java/pippo/commit/9f36e5891c0b11f840e1e1561ae96d83ba9ce759,ro.pippo:pippo-jaxb:1.0.0
CVE-2020-13934,https://github.com/apache/tomcat/commit/c9167ae30f3b03b112f3d81772e3450b7d0e6a25,org.apache.tomcat:tomcat-coyote:10.0.0
CVE-2021-45105,https://github.com/apache/logging-log4j2/commit/806023265f8c905b2dd1d81fd2458f64b2ea0b5e,org.apache.logging.log4j:log4j-1.2-api:2.11.1
CVE-2012-1089,https://github.com/apache/wicket/commit/887f2608a20b54aab7b57c24529bb98dece5bf3f,org.apache.wicket:wicket-core:1.5.3
CVE-2017-15712,https://github.com/apache/oozie/commit/b98c37eeaf993e37f87225a114fb6cedce174168,org.apache.oozie:oozie-core:4.1.0
CVE-2018-1313,https://github.com/apache/derby/commit/4da5b2db5f3a60c1fa8ef616d88a7efe28b0c9d;https://github.com/apache/derby/commit/a2027c64e185a9ce46929f352e2db03371c1f95,org.apache.derby:derby:10.11.1.1
CVE-2018-1000632,https://github.com/dom4j/dom4j/commit/e598eb43d418744c4dbf62f647dd2381c9ce9387,org.dom4j:dom4j:2.1.0
CVE-2021-28163,https://github.com/eclipse/jetty.project/commit/ebe8311333d21b61715572fd23a9db78a68e0fa9,org.eclipse.jetty:jetty-deploy:9.4.34.v20201102
CVE-2021-25738,https://github.com/kubernetes-client/java/commit/4884d1bcd215a45d7ea876b8c3899a7b8bd5b60b,io.kubernetes:client-java:10.0.0
CVE-2011-1184,https://github.com/apache/tomcat/commit/94a7a82405893701a48bfd8f006d650938b8a362,org.apache.tomcat:tomcat-catalina:7.0.8
CVE-2012-5812,https://github.com/ACRA/acra/commit/fff732595164baf233d911386a3965dc516cf081,ch.acra:acra:4.3.0
CVE-2021-40865,https://github.com/apache/storm/commit/53411db6d7311f3a2afb67396c5a5e441b957794,org.apache.storm:storm-core:1.1.1
CVE-2021-34428,https://github.com/eclipse/jetty.project/commit/e0b80abf4e7bc4048e7ae9bc3d92b50338ec58ec,org.eclipse.jetty:jetty-server:11.0.2
CVE-2020-27222,https://github.com/eclipse/californium/commit/00ab1d9fe07a24229a88ac87786fe3a0752374ab,org.eclipse.californium:scandium:2.6.0
CVE-2018-14371,https://github.com/eclipse-ee4j/mojarra/commit/1b434748d9239f42eae8aa7d37d7a0930c061e24,org.glassfish:javax.faces:2.3.3
CVE-2021-42340,https://github.com/apache/tomcat/commit/d27535bdee95d252418201eb21e9d29476aa6b6a,org.apache.tomcat:tomcat-websocket:8.5.43
CVE-2022-22946,https://github.com/spring-cloud/spring-cloud-gateway/commit/b2df97d0c467d246a56870d63fc637087eec0ef8,org.springframework.cloud:spring-cloud-gateway-server:3.1.0
CVE-2017-18349,https://github.com/alibaba/fastjson/commit/f5903fa56497c00ed0703ac875b511f9bd5f1d8e,com.alibaba:fastjson:1.2.24
CVE-2014-3612,https://github.com/apache/activemq/commit/0b5231ada5ce365b41832ba8752ee210145d1cbe,org.apache.activemq:activemq-jaas:5.10.0
CVE-2013-2172,https://github.com/apache/santuario-java/commit/d0536272059bba735583809e2bfa5d249bb2e537;https://github.com/apache/santuario-java/commit/8e8f8bf92a43608d7d5f9e357fae19244454a61f,org.apache.santuario:xmlsec:1.4.5
CVE-2014-0230,https://github.com/apache/tomcat/commit/cf7869c89fb87a04da78a7f6081b4aa1c6169a5e,org.apache.tomcat:tomcat-coyote:7.0.27
CVE-2010-3718,https://github.com/apache/tomcat/commit/f6db636b7addb1f7a01e361559bff2da21a11812;https://github.com/apache/tomcat/commit/835f85ed22b9f788e23b6f49893698770e9fcfe3,org.apache.tomcat:tomcat-catalina:7.0.0
CVE-2012-3428,https://github.com/ironjacamar/ironjacamar/commit/00e420c78349a4115140bff666bf02acd8040697,org.jboss.ironjacamar:ironjacamar-deployers-common:1.0.9.Final
CVE-2016-0714,https://github.com/apache/tomcat/commit/50f1b1d,org.apache.tomcat:tomcat-catalina:9.0.0.M1
CVE-2017-9096,https://github.com/itext/itextpdf/commit/ad38371c396ac5ffbfb28056809e8ffaa5a18ccd,com.itextpdf:itextpdf:5.5.11
CVE-2014-3600,https://github.com/apache/activemq/commit/3e5ac6326db59f524a0e71f6b717428607d7b67d;https://github.com/apache/activemq/commit/b9696ac8,org.apache.activemq:activemq-broker:5.10.0
CVE-2020-13959,https://github.com/apache/velocity-tools/commit/e141828a4eb03e4b0224535eed12b5c463a24152,org.apache.velocity.tools:velocity-tools-view:3.0
CVE-2019-0228,https://github.com/apache/pdfbox/commit/be36ef01842885b556a4e7b40b5e2e8e7b1d2816;https://github.com/apache/pdfbox/commit/072d68ec99a71bf271ec0f879e5cd71511e89093;https://github.com/apache/pdfbox/commit/e5232887e684aeffc37ebb25ee8953e43d95c77c,org.apache.pdfbox:pdfbox:2.0.14
CVE-2017-15709,https://github.com/apache/activemq/commit/d2e49be3a8f21d862726c1f6bc9e1caa6ee8b581,org.apache.activemq:activemq-client:5.14.5
CVE-2018-1000613,https://github.com/bcgit/bc-java/commit/cd98322b171b15b3f88c5ec871175147893c31e6,org.bouncycastle:bcprov-jdk15on:1.59
CVE-2011-1772,https://github.com/apache/struts/commit/885ab3459e146ff830d1f7257f809f4a3dd4493a,org.apache.struts.xwork:xwork-core:2.2.1.1
CVE-2019-17566,https://github.com/apache/xmlgraphics-batik/commit/bc6078ca949039e2076cd08b4cb169c84c1179b1,org.apache.xmlgraphics:batik-svgrasterizer:1.12
CVE-2019-10072,https://github.com/apache/tomcat/commit/0bcd69c9dd8ae0ff424f2cd46de51583510b7f35,org.apache.tomcat:tomcat-coyote:8.5.35
